dataset,confounder,arm,item,eta2,n
ctrpv2,PrimaryOrMetastasis,expression,RRM2,0.001774315542046133,751
ctrpv2,PrimaryOrMetastasis,expression,RRP12,0.0004189860502551769,751
ctrpv2,PrimaryOrMetastasis,expression,RRP1B,6.645883795690727e-05,751
ctrpv2,PrimaryOrMetastasis,expression,RRP8,0.0020948812843361794,751
ctrpv2,PrimaryOrMetastasis,expression,RRS1,0.001116875547304748,751
ctrpv2,PrimaryOrMetastasis,expression,RSU1,0.025446710894094064,751
ctrpv2,PrimaryOrMetastasis,expression,RTN2,0.010750379986351078,751
ctrpv2,PrimaryOrMetastasis,expression,RUVBL1,0.0073942213390521755,751
ctrpv2,PrimaryOrMetastasis,expression,RXRA,0.003394987115892809,751
ctrpv2,PrimaryOrMetastasis,expression,RXRB,0.00010715127871186184,751
ctrpv2,PrimaryOrMetastasis,expression,RXRG,0.020028279935936397,751
ctrpv2,PrimaryOrMetastasis,expression,S100A13,0.0017786905356996507,751
ctrpv2,PrimaryOrMetastasis,expression,S100A4,0.0006757792273370534,751
ctrpv2,PrimaryOrMetastasis,expression,S1PR1,0.01039100330224332,751
ctrpv2,PrimaryOrMetastasis,expression,S1PR2,0.00023781469752945738,751
ctrpv2,PrimaryOrMetastasis,expression,S1PR3,0.03046761218912009,751
ctrpv2,PrimaryOrMetastasis,expression,SACM1L,0.001051899053512599,751
ctrpv2,PrimaryOrMetastasis,expression,SCAND1,0.006547220311288572,751
ctrpv2,PrimaryOrMetastasis,expression,SCARB1,7.651758736469591e-07,751
ctrpv2,PrimaryOrMetastasis,expression,SCCPDH,0.0004492955170195719,751
ctrpv2,PrimaryOrMetastasis,expression,SCP2,0.0008365500732392086,751
ctrpv2,PrimaryOrMetastasis,expression,SCRN1,0.009619328445000862,751
ctrpv2,PrimaryOrMetastasis,expression,SCYL3,0.001337309295956548,751
ctrpv2,PrimaryOrMetastasis,expression,SDHB,0.004510606567438808,751
ctrpv2,PrimaryOrMetastasis,expression,SENP6,0.002029266913173733,751
ctrpv2,PrimaryOrMetastasis,expression,SERPINE1,0.02446199577048659,751
ctrpv2,PrimaryOrMetastasis,expression,SESN1,0.0007387899952637612,751
ctrpv2,PrimaryOrMetastasis,expression,SFN,0.004764288710043034,751
ctrpv2,PrimaryOrMetastasis,expression,SFRP1,0.0016041031149570985,751
ctrpv2,PrimaryOrMetastasis,expression,SGCB,0.0014600353327056952,751
ctrpv2,PrimaryOrMetastasis,expression,SH3BP5,0.001913348380141474,751
ctrpv2,PrimaryOrMetastasis,expression,SHC1,0.0013865963120531105,751
ctrpv2,PrimaryOrMetastasis,expression,SIRT1,0.0020307302219208473,751
ctrpv2,PrimaryOrMetastasis,expression,SIRT2,0.0006383241313527505,751
ctrpv2,PrimaryOrMetastasis,expression,SIRT3,3.9427092370174087e-10,751
ctrpv2,PrimaryOrMetastasis,expression,SKIC2,0.000962484370106046,751
ctrpv2,PrimaryOrMetastasis,expression,SKIC8,0.0036899669456055377,751
ctrpv2,PrimaryOrMetastasis,expression,SKP1,0.0021042302879796916,751
ctrpv2,PrimaryOrMetastasis,expression,SLC11A2,0.0071156208145137,751
ctrpv2,PrimaryOrMetastasis,expression,SLC1A4,0.0005687593211318205,751
ctrpv2,PrimaryOrMetastasis,expression,SLC25A13,0.01808168948025256,751
ctrpv2,PrimaryOrMetastasis,expression,SLC25A4,0.014771849493634304,751
ctrpv2,PrimaryOrMetastasis,expression,SLC25A46,0.00046153416270685525,751
ctrpv2,PrimaryOrMetastasis,expression,SLC27A3,0.008178316588066923,751
ctrpv2,PrimaryOrMetastasis,expression,SLC2A6,0.0028358906979014074,751
ctrpv2,PrimaryOrMetastasis,expression,SLC35A1,0.012315345547363637,751
ctrpv2,PrimaryOrMetastasis,expression,SLC35A3,0.0030168453553994705,751
ctrpv2,PrimaryOrMetastasis,expression,SLC35B1,0.0001347417866134239,751
ctrpv2,PrimaryOrMetastasis,expression,SLC35F2,0.0002163310451080757,751
ctrpv2,PrimaryOrMetastasis,expression,SLC37A4,0.008860051814690231,751
ctrpv2,PrimaryOrMetastasis,expression,SLC39A6,0.008566880261427491,751
ctrpv2,PrimaryOrMetastasis,expression,SLC5A1,0.0002771581602338708,751
ctrpv2,PrimaryOrMetastasis,expression,SLC5A6,0.0036499335000918943,751
ctrpv2,PrimaryOrMetastasis,expression,SLC7A11,4.608358084201461e-05,751
ctrpv2,PrimaryOrMetastasis,expression,SMAD3,0.0067279382122909116,751
ctrpv2,PrimaryOrMetastasis,expression,SMARCA4,2.3644459138740383e-05,751
ctrpv2,PrimaryOrMetastasis,expression,SMARCC1,0.00030468921013809813,751
ctrpv2,PrimaryOrMetastasis,expression,SMARCD2,0.0034085868842425706,751
ctrpv2,PrimaryOrMetastasis,expression,SMC3,0.002718184146948524,751
ctrpv2,PrimaryOrMetastasis,expression,SMC4,3.5740892158767456e-05,751
ctrpv2,PrimaryOrMetastasis,expression,SMNDC1,0.0001380389743861845,751
ctrpv2,PrimaryOrMetastasis,expression,SMO,0.00015325305390446683,751
ctrpv2,PrimaryOrMetastasis,expression,SNAP25,0.009851850139905506,751
ctrpv2,PrimaryOrMetastasis,expression,SNCA,0.008181071662657316,751
ctrpv2,PrimaryOrMetastasis,expression,SNX11,0.0016741753125991423,751
ctrpv2,PrimaryOrMetastasis,expression,SNX13,0.006913852374206061,751
ctrpv2,PrimaryOrMetastasis,expression,SNX6,0.006534762481547784,751
ctrpv2,PrimaryOrMetastasis,expression,SNX7,0.002244944780071389,751
ctrpv2,PrimaryOrMetastasis,expression,SOCS2,0.007893826221468782,751
ctrpv2,PrimaryOrMetastasis,expression,SORBS3,0.003553274805429091,751
ctrpv2,PrimaryOrMetastasis,expression,SOX4,0.0036364978062828554,751
ctrpv2,PrimaryOrMetastasis,expression,SPAG4,0.003070799880534924,751
ctrpv2,PrimaryOrMetastasis,expression,SPAG7,0.00018223440336232605,751
ctrpv2,PrimaryOrMetastasis,expression,SPDEF,0.029304159821880567,751
ctrpv2,PrimaryOrMetastasis,expression,SPEN,0.00074440080327623,751
ctrpv2,PrimaryOrMetastasis,expression,SPHK1,0.006495882549191535,751
ctrpv2,PrimaryOrMetastasis,expression,SPP1,3.8343241082507145e-08,751
ctrpv2,PrimaryOrMetastasis,expression,SPR,0.01621626629970625,751
ctrpv2,PrimaryOrMetastasis,expression,SPRED2,0.018273952664002797,751
ctrpv2,PrimaryOrMetastasis,expression,SPTAN1,0.0014950878510419654,751
ctrpv2,PrimaryOrMetastasis,expression,SPTLC2,0.0035585375237423443,751
ctrpv2,PrimaryOrMetastasis,expression,SQSTM1,6.092925449498612e-05,751
ctrpv2,PrimaryOrMetastasis,expression,SRC,0.011301104978921412,751
ctrpv2,PrimaryOrMetastasis,expression,SRD5A2,0.000473907337172694,751
ctrpv2,PrimaryOrMetastasis,expression,SSBP2,9.8164735462813e-05,751
ctrpv2,PrimaryOrMetastasis,expression,ST3GAL5,0.0009288937648782991,751
ctrpv2,PrimaryOrMetastasis,expression,ST6GALNAC2,0.008660878868249983,751
ctrpv2,PrimaryOrMetastasis,expression,ST7,0.015078440677698663,751
ctrpv2,PrimaryOrMetastasis,expression,STAMBP,0.009101426989777827,751
ctrpv2,PrimaryOrMetastasis,expression,STAP2,0.0025327283512426267,751
ctrpv2,PrimaryOrMetastasis,expression,STAT1,0.00987725372168538,751
ctrpv2,PrimaryOrMetastasis,expression,STAT3,0.004777450645623676,751
ctrpv2,PrimaryOrMetastasis,expression,STAT5B,0.001419418132196186,751
ctrpv2,PrimaryOrMetastasis,expression,STK10,0.02086408491507472,751
ctrpv2,PrimaryOrMetastasis,expression,STK25,0.0015858376613247882,751
ctrpv2,PrimaryOrMetastasis,expression,STMN1,0.0047001064131025885,751
ctrpv2,PrimaryOrMetastasis,expression,STX1A,0.017450776752840076,751
ctrpv2,PrimaryOrMetastasis,expression,STX4,0.007997782549916222,751
ctrpv2,PrimaryOrMetastasis,expression,STXBP1,0.02446961681682919,751
ctrpv2,PrimaryOrMetastasis,expression,STXBP2,0.0001294660770896722,751
ctrpv2,PrimaryOrMetastasis,expression,SUPV3L1,0.0012404440250078626,751
ctrpv2,PrimaryOrMetastasis,expression,SUZ12,0.0004924282770849711,751
ctrpv2,PrimaryOrMetastasis,expression,SYK,0.0019801804085365477,751
ctrpv2,PrimaryOrMetastasis,expression,SYNE2,0.03145669323569085,751
ctrpv2,PrimaryOrMetastasis,expression,SYNGR3,0.004756042421016101,751
ctrpv2,PrimaryOrMetastasis,expression,SYPL1,0.000900523540991995,751
ctrpv2,PrimaryOrMetastasis,expression,TACC3,0.0033599926954880587,751
ctrpv2,PrimaryOrMetastasis,expression,TARBP1,0.001015261544888491,751
ctrpv2,PrimaryOrMetastasis,expression,TASP1,6.874965888238382e-06,751
ctrpv2,PrimaryOrMetastasis,expression,TATDN2,0.0068181548863696356,751
ctrpv2,PrimaryOrMetastasis,expression,TBC1D9B,0.00232053514106737,751
ctrpv2,PrimaryOrMetastasis,expression,TBP,0.0005473603256853258,751
ctrpv2,PrimaryOrMetastasis,expression,TBPL1,0.0034089744047095813,751
ctrpv2,PrimaryOrMetastasis,expression,TBX2,0.007192520013776781,751
ctrpv2,PrimaryOrMetastasis,expression,TBXA2R,0.007328995790291014,751
ctrpv2,PrimaryOrMetastasis,expression,TCEA2,0.00036513242310015127,751
ctrpv2,PrimaryOrMetastasis,expression,TCERG1,5.353137308036453e-06,751
ctrpv2,PrimaryOrMetastasis,expression,TCFL5,0.0029005400289762156,751
ctrpv2,PrimaryOrMetastasis,expression,TCTN1,0.001272091989459055,751
ctrpv2,PrimaryOrMetastasis,expression,TENT4A,0.0018262242665601969,751
ctrpv2,PrimaryOrMetastasis,expression,TERF2IP,0.0029141871808902996,751
ctrpv2,PrimaryOrMetastasis,expression,TERT,0.008995860597349623,751
ctrpv2,PrimaryOrMetastasis,expression,TES,0.008070175398165106,751
ctrpv2,PrimaryOrMetastasis,expression,TESK1,0.0011090210515945526,751
ctrpv2,PrimaryOrMetastasis,expression,TEX10,0.00039289457200064013,751
ctrpv2,PrimaryOrMetastasis,expression,TFAP2A,0.011052253990225233,751
ctrpv2,PrimaryOrMetastasis,expression,TFDP1,0.0008660891628667416,751
ctrpv2,PrimaryOrMetastasis,expression,TGFB3,0.006126133199527071,751
ctrpv2,PrimaryOrMetastasis,expression,TGFBR1,5.4075769658498196e-06,751
ctrpv2,PrimaryOrMetastasis,expression,TGFBR2,0.01512781663029494,751
ctrpv2,PrimaryOrMetastasis,expression,THAP11,0.001992726372754222,751
ctrpv2,PrimaryOrMetastasis,expression,TIAM1,0.008635706744511315,751
ctrpv2,PrimaryOrMetastasis,expression,TICAM1,0.002467082186421632,751
ctrpv2,PrimaryOrMetastasis,expression,TIMELESS,0.00949322408318792,751
ctrpv2,PrimaryOrMetastasis,expression,TIMM22,0.0028096268733283926,751
ctrpv2,PrimaryOrMetastasis,expression,TIMM9,0.020181064443172147,751
ctrpv2,PrimaryOrMetastasis,expression,TIMP2,0.0007614793923479355,751
ctrpv2,PrimaryOrMetastasis,expression,TIPARP,0.00038098503861496,751
ctrpv2,PrimaryOrMetastasis,expression,TJP1,0.009466742367742123,751
ctrpv2,PrimaryOrMetastasis,expression,TLCD3A,0.0006065329939092296,751
ctrpv2,PrimaryOrMetastasis,expression,TLE1,0.0025046372204196986,751
ctrpv2,PrimaryOrMetastasis,expression,TLK2,0.004337192657128194,751
ctrpv2,PrimaryOrMetastasis,expression,TLR4,0.011842750032509132,751
ctrpv2,PrimaryOrMetastasis,expression,TM9SF2,0.0006272872993718974,751
ctrpv2,PrimaryOrMetastasis,expression,TM9SF3,0.0004962665908118985,751
ctrpv2,PrimaryOrMetastasis,expression,TMCO1,0.0002118118439576738,751
ctrpv2,PrimaryOrMetastasis,expression,TMED10,0.00019826418130382614,751
ctrpv2,PrimaryOrMetastasis,expression,TMEM109,0.04305758218279134,751
ctrpv2,PrimaryOrMetastasis,expression,TMEM45B,0.02677236022410924,751
ctrpv2,PrimaryOrMetastasis,expression,TMEM50A,0.006083924025242834,751
ctrpv2,PrimaryOrMetastasis,expression,TMEM97,0.006112541560500235,751
ctrpv2,PrimaryOrMetastasis,expression,TNFRSF21,0.0006975261238400389,751
ctrpv2,PrimaryOrMetastasis,expression,TNIP1,0.01112428674524606,751
ctrpv2,PrimaryOrMetastasis,expression,TOMM34,0.0007401131432381637,751
ctrpv2,PrimaryOrMetastasis,expression,TOP1,0.0025198751300543787,751
ctrpv2,PrimaryOrMetastasis,expression,TOP2A,0.0011215288782404252,751
ctrpv2,PrimaryOrMetastasis,expression,TOP2B,0.00033353418837775303,751
ctrpv2,PrimaryOrMetastasis,expression,TOPBP1,0.0004609876869083482,751
ctrpv2,PrimaryOrMetastasis,expression,TOR1A,0.0039815014577363065,751
ctrpv2,PrimaryOrMetastasis,expression,TP53,0.0009521637844100586,751
ctrpv2,PrimaryOrMetastasis,expression,TP53BP1,0.001211595133590976,751
ctrpv2,PrimaryOrMetastasis,expression,TP53BP2,2.210445190304928e-05,751
ctrpv2,PrimaryOrMetastasis,expression,TPD52L2,0.00012172907367747012,751
ctrpv2,PrimaryOrMetastasis,expression,TPM1,0.0002644448692542492,751
ctrpv2,PrimaryOrMetastasis,expression,TRAK2,0.0009079096243324732,751
ctrpv2,PrimaryOrMetastasis,expression,TRAM2,0.04435785462254888,751
ctrpv2,PrimaryOrMetastasis,expression,TRAP1,0.015447123719746715,751
ctrpv2,PrimaryOrMetastasis,expression,TRAPPC3,0.0012821253495290867,751
ctrpv2,PrimaryOrMetastasis,expression,TRAPPC6A,0.0010303895263017082,751
ctrpv2,PrimaryOrMetastasis,expression,TRIB1,9.490223035088415e-05,751
ctrpv2,PrimaryOrMetastasis,expression,TRIB3,0.000274435428544373,751
ctrpv2,PrimaryOrMetastasis,expression,TRIM13,0.001098358857164463,751
ctrpv2,PrimaryOrMetastasis,expression,TRIM2,0.017575871217983926,751
ctrpv2,PrimaryOrMetastasis,expression,TRIO,0.0010393542265717203,751
ctrpv2,PrimaryOrMetastasis,expression,TRPC6,0.002881256265732378,751
ctrpv2,PrimaryOrMetastasis,expression,TRPV4,0.0001398795246162542,751
ctrpv2,PrimaryOrMetastasis,expression,TSEN2,0.0022062148513666896,751
ctrpv2,PrimaryOrMetastasis,expression,TSKU,6.649110971116509e-07,751
ctrpv2,PrimaryOrMetastasis,expression,TSPAN3,0.002391855478116781,751
ctrpv2,PrimaryOrMetastasis,expression,TSPAN4,0.00013052228820799495,751
ctrpv2,PrimaryOrMetastasis,expression,TTK,0.0004933669389515982,751
ctrpv2,PrimaryOrMetastasis,expression,TUBB6,0.002084872379421455,751
ctrpv2,PrimaryOrMetastasis,expression,TXLNA,0.0013148108477502676,751
ctrpv2,PrimaryOrMetastasis,expression,TXN,0.0010993598873807549,751
ctrpv2,PrimaryOrMetastasis,expression,TXNDC9,0.0029680901805629713,751
ctrpv2,PrimaryOrMetastasis,expression,TXNL4B,0.00013736520932684676,751
ctrpv2,PrimaryOrMetastasis,expression,TXNRD1,0.00151335274469238,751
ctrpv2,PrimaryOrMetastasis,expression,TYMS,0.0010484000285888712,751
ctrpv2,PrimaryOrMetastasis,expression,UBA1,0.00026536116252608556,751
ctrpv2,PrimaryOrMetastasis,expression,UBE2C,0.004246044110115365,751
ctrpv2,PrimaryOrMetastasis,expression,UBE2J1,0.006551209887972872,751
ctrpv2,PrimaryOrMetastasis,expression,UBE2L6,0.012254445184701828,751
ctrpv2,PrimaryOrMetastasis,expression,UBE2T,0.013296667827565478,751
ctrpv2,PrimaryOrMetastasis,expression,UBE3B,0.004857538248482498,751
ctrpv2,PrimaryOrMetastasis,expression,UBE3C,0.002559692259666128,751
ctrpv2,PrimaryOrMetastasis,expression,UBR7,0.009560145892490124,751
ctrpv2,PrimaryOrMetastasis,expression,UFM1,0.00021839439529877403,751
ctrpv2,PrimaryOrMetastasis,expression,UGCG,5.279894063696164e-05,751
ctrpv2,PrimaryOrMetastasis,expression,UGDH,0.0001945084424418986,751
ctrpv2,PrimaryOrMetastasis,expression,USP1,0.002965248864412384,751
ctrpv2,PrimaryOrMetastasis,expression,USP10,0.0006133589465019344,751
ctrpv2,PrimaryOrMetastasis,expression,USP13,0.0001981711524723009,751
ctrpv2,PrimaryOrMetastasis,expression,USP14,0.0009901001929219786,751
ctrpv2,PrimaryOrMetastasis,expression,USP22,0.0004222181327646471,751
ctrpv2,PrimaryOrMetastasis,expression,USP5,9.591901942276249e-06,751
ctrpv2,PrimaryOrMetastasis,expression,USP6NL,0.01011826731394204,751
ctrpv2,PrimaryOrMetastasis,expression,USP7,0.0010968756163738974,751
ctrpv2,PrimaryOrMetastasis,expression,VAPB,0.0117516261180725,751
ctrpv2,PrimaryOrMetastasis,expression,VAT1,0.00030352921493462,751
ctrpv2,PrimaryOrMetastasis,expression,VAV3,8.312981282331434e-05,751
ctrpv2,PrimaryOrMetastasis,expression,VCP,0.0013454092115254151,751
ctrpv2,PrimaryOrMetastasis,expression,VDAC1,0.00010170143717793439,751
ctrpv2,PrimaryOrMetastasis,expression,VDAC2,0.014295728823710586,751
ctrpv2,PrimaryOrMetastasis,expression,VDR,0.0007152269821395793,751
ctrpv2,PrimaryOrMetastasis,expression,VGLL4,0.0007990537505651795,751
ctrpv2,PrimaryOrMetastasis,expression,VPS28,0.00012548406638800008,751
ctrpv2,PrimaryOrMetastasis,expression,VPS72,0.008963513667207317,751
ctrpv2,PrimaryOrMetastasis,expression,WASF3,0.006650546177270953,751
ctrpv2,PrimaryOrMetastasis,expression,WDR7,0.0003761210812031416,751
ctrpv2,PrimaryOrMetastasis,expression,WDTC1,6.113689350018778e-06,751
ctrpv2,PrimaryOrMetastasis,expression,WEE1,0.0009301639513410136,751
ctrpv2,PrimaryOrMetastasis,expression,WFS1,0.000704767351064274,751
ctrpv2,PrimaryOrMetastasis,expression,WIPF2,2.3795632301811366e-06,751
ctrpv2,PrimaryOrMetastasis,expression,XBP1,0.007198958488558837,751
ctrpv2,PrimaryOrMetastasis,expression,XIAP,0.001021251265888921,751
ctrpv2,PrimaryOrMetastasis,expression,XPNPEP1,8.047572893506501e-05,751
ctrpv2,PrimaryOrMetastasis,expression,XPO1,0.007233193958278658,751
ctrpv2,PrimaryOrMetastasis,expression,XPO7,0.005918187419768365,751
ctrpv2,PrimaryOrMetastasis,expression,YES1,0.00033841049242776906,751
ctrpv2,PrimaryOrMetastasis,expression,YKT6,0.0003864103792392978,751
ctrpv2,PrimaryOrMetastasis,expression,YME1L1,6.114144167740751e-06,751
ctrpv2,PrimaryOrMetastasis,expression,YTHDF1,0.005559876405142822,751
ctrpv2,PrimaryOrMetastasis,expression,ZDHHC6,0.0013636347202316287,751
ctrpv2,PrimaryOrMetastasis,expression,ZFP36,0.023631450520569603,751
ctrpv2,PrimaryOrMetastasis,expression,ZMIZ1,1.1692307607172101e-05,751
ctrpv2,PrimaryOrMetastasis,expression,ZMYM2,0.0046144522513525835,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF131,0.001482273683856787,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF274,1.9410589468843205e-06,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF318,6.995853529790809e-05,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF395,0.0004323260980701279,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF451,8.013958308447197e-06,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF586,2.7955929157056758e-05,751
ctrpv2,PrimaryOrMetastasis,expression,ZNF589,0.0073185867255374714,751
ctrpv2,PrimaryOrMetastasis,outcome,"(1S,3R)-Rsl3",0.0005808168605573086,705
ctrpv2,PrimaryOrMetastasis,outcome,16beta-Bromoandrosterone,0.015035198644366839,169
ctrpv2,PrimaryOrMetastasis,outcome,3-Cl-AHPC,0.0035337885425169926,561
ctrpv2,PrimaryOrMetastasis,outcome,5-Fluorouracil,0.0001126246361465987,296
ctrpv2,PrimaryOrMetastasis,outcome,ABT-737,8.099123681901988e-05,338
ctrpv2,PrimaryOrMetastasis,outcome,AGK-2,0.006679843185948958,120
ctrpv2,PrimaryOrMetastasis,outcome,AM-580,0.004203126409254305,306
ctrpv2,PrimaryOrMetastasis,outcome,AT13387,0.004557392392624275,297
ctrpv2,PrimaryOrMetastasis,outcome,AT7867,0.0017984530247809822,672
ctrpv2,PrimaryOrMetastasis,outcome,AZ-3146,0.04824954089344495,210
ctrpv2,PrimaryOrMetastasis,outcome,AZD-7545,0.0035158182783842436,367
ctrpv2,PrimaryOrMetastasis,outcome,AZD1480,0.00041953077869303024,278
ctrpv2,PrimaryOrMetastasis,outcome,AZD4547,0.0032896877465761853,628
ctrpv2,PrimaryOrMetastasis,outcome,AZD6482,0.00028269377365646445,614
ctrpv2,PrimaryOrMetastasis,outcome,AZD7762,0.004161125352607318,707
ctrpv2,PrimaryOrMetastasis,outcome,AZD8055,2.5462709840496808e-05,584
ctrpv2,PrimaryOrMetastasis,outcome,Aacocf3,0.002717963586348527,560
ctrpv2,PrimaryOrMetastasis,outcome,Afatinib,5.5023307216012454e-05,628
ctrpv2,PrimaryOrMetastasis,outcome,Alisertib,2.0480914214462034e-05,440
ctrpv2,PrimaryOrMetastasis,outcome,Alpelisib,0.00022713610353237515,401
ctrpv2,PrimaryOrMetastasis,outcome,Axitinib,0.003540272408669089,476
ctrpv2,PrimaryOrMetastasis,outcome,Azacitidine,0.0033147933561086087,373
ctrpv2,PrimaryOrMetastasis,outcome,B02,9.3516031543863e-05,481
ctrpv2,PrimaryOrMetastasis,outcome,BI-2536,0.0006023469853644201,670
ctrpv2,PrimaryOrMetastasis,outcome,BIBR-1532,0.00020530041386416866,359
ctrpv2,PrimaryOrMetastasis,outcome,BIX-01294,0.0006255362547207502,679
ctrpv2,PrimaryOrMetastasis,outcome,BMS-195614,0.009049945856507728,324
ctrpv2,PrimaryOrMetastasis,outcome,BMS-270394,0.0005295050833455751,251
ctrpv2,PrimaryOrMetastasis,outcome,BMS-345541,4.013759431891608e-05,649
ctrpv2,PrimaryOrMetastasis,outcome,BMS-536924,0.004446104471881541,635
ctrpv2,PrimaryOrMetastasis,outcome,BMS-754807,0.0039019500188975462,586
ctrpv2,PrimaryOrMetastasis,outcome,BRD-A02303741-carboplatin (1-1 mol-mol),0.0009627754528424284,122
ctrpv2,PrimaryOrMetastasis,outcome,BRD-A02303741-navitoclax (2-1 mol-mol),2.1969193893964284e-06,416
ctrpv2,PrimaryOrMetastasis,outcome,BRD-A71883111,0.004883836614419736,197
ctrpv2,PrimaryOrMetastasis,outcome,BRD-A94377914,0.0006834169396584729,337
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K02251932,0.0007449218601650313,387
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K11533227,9.893411214775322e-09,292
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K13999467,8.945601202738697e-06,583
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K14844214,0.029557572754061505,264
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K19103580,0.006490719770928959,407
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K24690302,0.0011223368776069377,396
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K26531177,0.00029895271932786177,663
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K27188169-navitoclax (2-1 mol-mol),0.0014460246858576345,109
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K28456706,0.0021379564300055684,171
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K34222889,0.00021503460160177953,667
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K41597374,0.0001688829861945424,547
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K42260513,0.01588680629962568,160
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K45681478,0.0006013138463688013,596
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K50799972,0.005949656302107346,379
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K51490254,6.889049163171114e-05,323
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K52037352,0.016125506905191638,264
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K55116708,0.001345789700592013,392
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K55473186,0.021933307097723242,123
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K58306044-001-01-3,0.0014445431542028987,143
ctrpv2,PrimaryOrMetastasis,outcome,BRD-K61166597,0.006434108743087031,281
