dataset,seed,item,method,mse,wt_mse,mse_noaddback
ctrpv2,4,SMER-3,baseline,0.7842099194059574,0.7834518263410248,0.7842099194059574
ctrpv2,4,SMER-3,marginal,0.6915577023290332,0.6673913140225629,0.6915577023290332
ctrpv2,4,SMER-3,residualized,0.7555446344980754,0.6892072352855779,1.0247772953163152
ctrpv2,4,SMER-3,irm,0.8481597286043896,0.764332450081854,0.8481597286043896
ctrpv2,4,SN-38,baseline,3.604114180073368,3.6011137012457732,3.604114180073368
ctrpv2,4,SN-38,marginal,3.2884026748534683,3.1999482272088806,3.2884026748534683
ctrpv2,4,SN-38,residualized,3.5878828728822367,3.279749075601516,12.608302740254889
ctrpv2,4,SN-38,irm,4.159393852040595,3.4969254844127637,4.159393852040595
ctrpv2,4,SNS-032,baseline,1.4046675772395698,1.4029626227709413,1.4046675772395698
ctrpv2,4,SNS-032,marginal,1.3741682039451728,1.28404188389585,1.3741682039451728
ctrpv2,4,SNS-032,residualized,1.3401290173622422,1.2293406178614434,2.376150100597103
ctrpv2,4,SNS-032,irm,1.7203502473091943,1.3966047806576258,1.7203502473091943
ctrpv2,4,SNX-2112-bortezomib_(250-1_mol-mol),baseline,1.896977451447634,1.886473670358152,1.896977451447634
ctrpv2,4,SNX-2112-bortezomib_(250-1_mol-mol),marginal,1.8175008041139253,1.7835370710104623,1.8175008041139253
