dataset,seed,item,method,n_cells,n_tissues,pearson,wt_pearson,wt_pearson_recon
ctrpv2,5,Dactolisib,residualized,391,22,0.2512319936419659,0.126645897147681,-0.014875557504235234
ctrpv2,5,Dactolisib,irm,391,22,0.2617584808648971,0.06891530480323045,0.06891530480323045
ctrpv2,5,Daporinad,baseline,493,23,0.4291093776621533,-0.33331906036554504,-0.33331906036554504
ctrpv2,5,Daporinad,marginal,493,23,0.5987280418236987,0.43354132774750387,0.43354132774750387
ctrpv2,5,Daporinad,residualized,493,23,0.6241742367468294,0.49833636320731933,0.4403035738500106
ctrpv2,5,Daporinad,irm,493,23,0.5395474038364725,0.3773745506888393,0.3773745506888393
ctrpv2,5,Dasatinib,baseline,773,23,0.24065927999577533,-0.26046640144179184,-0.26046640144179184
ctrpv2,5,Dasatinib,marginal,773,23,0.43728638816263904,0.35474043329363414,0.35474043329363414
ctrpv2,5,Dasatinib,residualized,773,23,0.4266353274019514,0.36824112497084077,0.3255648067307486
ctrpv2,5,Dasatinib,irm,773,23,0.3857727162563273,0.32663106905992656,0.32663106905992656
ctrpv2,5,Dinaciclib,baseline,337,23,0.2641569018428911,-0.6188846727545103,-0.6188846727545103
ctrpv2,5,Dinaciclib,marginal,337,23,0.170277761675189,0.008647817277420538,0.008647817277420538
ctrpv2,5,Dinaciclib,residualized,337,23,0.31609670915137505,0.20514676177127159,-0.20217593115044924
ctrpv2,5,Dinaciclib,irm,337,23,0.11558968764837421,-0.01679225464390072,-0.01679225464390072
ctrpv2,5,Dnmdp,baseline,227,23,0.13354296361458642,-0.44508458722219973,-0.44508458722219973
ctrpv2,5,Dnmdp,marginal,227,23,0.2704367070819654,0.15054292692367763,0.15054292692367763
ctrpv2,5,Dnmdp,residualized,227,23,0.21502091127351014,0.17612327796519667,-0.03666799637407521
ctrpv2,5,Dnmdp,irm,227,23,0.14163523879055362,0.020945750446655736,0.020945750446655736
ctrpv2,5,Docetaxel,baseline,226,22,0.21827627615121625,-0.5531958977553662,-0.5531958977553662
ctrpv2,5,Docetaxel,marginal,226,22,0.3300965799242827,0.1333777887648594,0.1333777887648594
ctrpv2,5,Docetaxel,residualized,226,22,0.2238961613163508,0.05423955588029468,-0.32155607732274266
ctrpv2,5,Docetaxel,irm,226,22,0.3100122794063565,0.09629421850500017,0.09629421850500017
ctrpv2,5,Doramapimod,baseline,180,22,0.31346416879722644,-0.5090936671009926,-0.5090936671009926
ctrpv2,5,Doramapimod,marginal,180,22,0.15376481586133944,-0.042475087169059296,-0.042475087169059296
ctrpv2,5,Doramapimod,residualized,180,22,0.3707002852314382,0.22216986548921622,-0.1524437948865461
ctrpv2,5,Doramapimod,irm,180,22,0.1528018007261779,-0.0381800849630192,-0.0381800849630192
ctrpv2,5,Doxorubicin,baseline,790,23,0.5872958390488762,-0.2935267903567749,-0.2935267903567749
ctrpv2,5,Doxorubicin,marginal,790,23,0.6746328967092496,0.43360372454845225,0.43360372454845225
ctrpv2,5,Doxorubicin,residualized,790,23,0.6815878485756227,0.4379970798193522,0.40003450211757907
ctrpv2,5,Doxorubicin,irm,790,23,0.5956905703955062,0.2697996872099024,0.2697996872099024
ctrpv2,5,ELCPK,baseline,229,23,0.12309831711050784,-0.4908865752910679,-0.4908865752910679
ctrpv2,5,ELCPK,marginal,229,23,-0.044365459231935474,-0.18294804724135874,-0.18294804724135874
ctrpv2,5,ELCPK,residualized,229,23,0.1043593969209031,-0.030656667183285535,-0.2971790442764667
ctrpv2,5,ELCPK,irm,229,23,0.016960756695608148,-0.12368391503696327,-0.12368391503696327
ctrpv2,5,ETP-46464,baseline,145,21,0.11991798568785338,-0.4941175540073558,-0.4941175540073558
ctrpv2,5,ETP-46464,marginal,145,21,0.18699923720863812,-0.08026124094246002,-0.08026124094246002
ctrpv2,5,ETP-46464,residualized,145,21,0.11549427435774495,-0.06258640362951227,-0.4929661390446587
ctrpv2,5,ETP-46464,irm,145,21,0.1627395810228046,-0.026535324819960678,-0.026535324819960678
ctrpv2,5,Entinostat,baseline,741,23,0.5703029922859084,-0.3470326116267067,-0.3470326116267067
ctrpv2,5,Entinostat,marginal,741,23,0.5864678076386481,0.2566463710614223,0.2566463710614223
ctrpv2,5,Entinostat,residualized,741,23,0.6066812470883368,0.25541530416684394,0.1642918395687661
ctrpv2,5,Entinostat,irm,741,23,0.4713498833587028,0.17679920644346614,0.17679920644346614
ctrpv2,5,Erlotinib,baseline,357,22,0.26841920871050123,-0.338533051168164,-0.338533051168164
ctrpv2,5,Erlotinib,marginal,357,22,0.28390295932417137,0.12697630590050243,0.12697630590050243
ctrpv2,5,Erlotinib,residualized,357,22,0.2837701479284075,0.14274455518638912,0.00643633389542621
ctrpv2,5,Erlotinib,irm,357,22,0.2106136741541063,0.05765967020490625,0.05765967020490625
ctrpv2,5,Etoposide,baseline,614,23,0.6118342215048854,-0.3046732933173213,-0.3046732933173213
ctrpv2,5,Etoposide,marginal,614,23,0.6677742263393812,0.3629312499403557,0.3629312499403557
ctrpv2,5,Etoposide,residualized,614,23,0.668350669450612,0.3636284335346026,0.306470892217492
ctrpv2,5,Etoposide,irm,614,23,0.5840295806333482,0.24561265061263857,0.24561265061263857
ctrpv2,5,FQI-1,baseline,275,23,0.20071505085645258,-0.43668083720260265,-0.43668083720260265
ctrpv2,5,FQI-1,marginal,275,23,0.24390802457632488,0.060079554189111,0.060079554189111
ctrpv2,5,FQI-1,residualized,275,23,0.2257678404905112,0.11117311272102413,-0.16335138386574846
ctrpv2,5,FQI-1,irm,275,23,0.08220604189890131,-0.10406272962249588,-0.10406272962249588
ctrpv2,5,FQI-2,baseline,483,23,0.36363366063951486,-0.4517612420044831,-0.4517612420044831
ctrpv2,5,FQI-2,marginal,483,23,0.3851910855826034,0.08215543349544352,0.08215543349544352
ctrpv2,5,FQI-2,residualized,483,23,0.3756829417905581,0.12610701712377703,-0.1303156514707351
ctrpv2,5,FQI-2,irm,483,23,0.2885529230033231,0.07012500632135608,0.07012500632135608
ctrpv2,5,Fedratinib,baseline,772,23,0.49943624394574476,-0.3107703784344571,-0.3107703784344571
ctrpv2,5,Fedratinib,marginal,772,23,0.5341434215177492,0.2389817729215058,0.2389817729215058
ctrpv2,5,Fedratinib,residualized,772,23,0.51300163192578,0.15792801213511057,0.05530318050556203
ctrpv2,5,Fedratinib,irm,772,23,0.4389682155871554,0.14296019956605863,0.14296019956605863
ctrpv2,5,Flavopiridol,baseline,336,23,0.2851371783712541,-0.4343972324596731,-0.4343972324596731
ctrpv2,5,Flavopiridol,marginal,336,23,0.21302757095104033,0.021826867608413496,0.021826867608413496
ctrpv2,5,Flavopiridol,residualized,336,23,0.26984415588271626,0.09406125037557926,-0.08963533968404214
ctrpv2,5,Flavopiridol,irm,336,23,0.08714517297728186,-0.005776792915665648,-0.005776792915665648
ctrpv2,5,Foretinib,baseline,728,23,0.4429942832099786,-0.28509551915417636,-0.28509551915417636
ctrpv2,5,Foretinib,marginal,728,23,0.4845646410314233,0.23815392187100268,0.23815392187100268
ctrpv2,5,Foretinib,residualized,728,23,0.47754905693710215,0.21547809079049704,0.14115065322231746
ctrpv2,5,Foretinib,irm,728,23,0.35048703461202263,0.1463822647270766,0.1463822647270766
ctrpv2,5,GANT-61,baseline,188,22,0.21601762656627813,-0.47648654015893976,-0.47648654015893976
ctrpv2,5,GANT-61,marginal,188,22,0.3563301428465919,0.23829891922269777,0.23829891922269777
ctrpv2,5,GANT-61,residualized,188,22,0.34158766965602283,0.2674638644921907,-0.040052168936183616
ctrpv2,5,GANT-61,irm,188,22,0.26139335291644716,0.16421716760986835,0.16421716760986835
ctrpv2,5,GDC-0879,baseline,269,22,0.4688673731905436,-0.38279026082199424,-0.38279026082199424
ctrpv2,5,GDC-0879,marginal,269,22,0.4586647461562122,0.18705423498922644,0.18705423498922644
ctrpv2,5,GDC-0879,residualized,269,22,0.5280665205951387,0.27859628180783785,0.1542567194156447
ctrpv2,5,GDC-0879,irm,269,22,0.37537914103780895,0.1478419577335238,0.1478419577335238
ctrpv2,5,GMX-1778,baseline,586,23,0.36640018350420317,-0.2812485599061242,-0.2812485599061242
ctrpv2,5,GMX-1778,marginal,586,23,0.4143142229915719,0.25691407697139623,0.25691407697139623
ctrpv2,5,GMX-1778,residualized,586,23,0.4870494897015064,0.3372044774498921,0.2803019113863173
ctrpv2,5,GMX-1778,irm,586,23,0.345329519563498,0.2155735689976118,0.2155735689976118
ctrpv2,5,GSK-3_inhibitor_IX,baseline,642,23,0.4414266710072713,-0.2933221631873815,-0.2933221631873815
ctrpv2,5,GSK-3_inhibitor_IX,marginal,642,23,0.39705783601643035,0.12940387888661303,0.12940387888661303
ctrpv2,5,GSK-3_inhibitor_IX,residualized,642,23,0.4157233255467972,0.10215958092927822,0.03522966719965541
ctrpv2,5,GSK-3_inhibitor_IX,irm,642,23,0.4281428703142757,0.135166315070403,0.135166315070403
ctrpv2,5,GSK1059615,baseline,485,23,0.20176613112038103,-0.3270919912305398,-0.3270919912305398
ctrpv2,5,GSK1059615,marginal,485,23,0.06519117991437295,-0.03616800527576409,-0.03616800527576409
ctrpv2,5,GSK1059615,residualized,485,23,0.22367716425761391,0.08850070331487923,-0.12179549961972892
ctrpv2,5,GSK1059615,irm,485,23,0.10675439450523587,0.039347756934146355,0.039347756934146355
ctrpv2,5,GSK2636771,baseline,113,22,0.2711015770983619,-0.47595314533658156,-0.47595314533658156
ctrpv2,5,GSK2636771,marginal,113,22,0.4625477236614772,0.32018575149999856,0.32018575149999856
ctrpv2,5,GSK2636771,residualized,113,22,0.4321256701162461,0.4113774341363128,0.08631072808816942
ctrpv2,5,GSK2636771,irm,113,22,-0.11534448191417387,-0.049653473786103255,-0.049653473786103255
ctrpv2,5,GSK4112,baseline,123,22,0.31865328352241695,-0.4933895941115568,-0.4933895941115568
ctrpv2,5,GSK4112,marginal,123,22,-0.032471606070850985,-0.16664898305207682,-0.16664898305207682
ctrpv2,5,GSK4112,residualized,123,22,0.2634328904822193,-0.09120921417006364,-0.42961596802735624
ctrpv2,5,GSK4112,irm,123,22,-0.03709587955810402,-0.19160487888176167,-0.19160487888176167
ctrpv2,5,GSK461364,baseline,696,23,0.3808104022604257,-0.30612598912548966,-0.30612598912548966
ctrpv2,5,GSK461364,marginal,696,23,0.49206608571198,0.30224932302312646,0.30224932302312646
ctrpv2,5,GSK461364,residualized,696,23,0.48645470337051117,0.33213522108707133,0.26195400180089434
ctrpv2,5,GSK461364,irm,696,23,0.4800287544761788,0.28174424991035923,0.28174424991035923
ctrpv2,5,GW-405833,baseline,764,23,0.4986323294811136,-0.26052576270643224,-0.26052576270643224
ctrpv2,5,GW-405833,marginal,764,23,0.3122346280373319,0.07003563078031937,0.07003563078031937
ctrpv2,5,GW-405833,residualized,764,23,0.5391439688286405,0.2521292924853087,0.19622127292267202
ctrpv2,5,GW-405833,irm,764,23,0.3082569251942175,0.08327003016088692,0.08327003016088692
ctrpv2,5,GW-843682X,baseline,270,22,0.30868364688037736,-0.4968919596674865,-0.4968919596674865
ctrpv2,5,GW-843682X,marginal,270,22,0.45648904455828193,0.238593568062938,0.238593568062938
ctrpv2,5,GW-843682X,residualized,270,22,0.373490408872876,0.23325942241300315,-0.04299492026334864
ctrpv2,5,GW-843682X,irm,270,22,0.3502514071912741,0.1278562733911715,0.1278562733911715
ctrpv2,5,Gefitinib,baseline,656,22,0.23089298769514724,-0.29033958066985105,-0.29033958066985105
ctrpv2,5,Gefitinib,marginal,656,22,0.19263283622228286,0.09462706983977165,0.09462706983977165
ctrpv2,5,Gefitinib,residualized,656,22,0.28205161269062007,0.1904618059687416,0.1294219722772978
ctrpv2,5,Gefitinib,irm,656,22,0.16766303905331337,0.08296007573364779,0.08296007573364779
ctrpv2,5,Gemcitabine,baseline,497,22,0.2654758771608109,-0.4022456118140609,-0.4022456118140609
ctrpv2,5,Gemcitabine,marginal,497,22,0.29335275216475676,0.09912741780768496,0.09912741780768496
ctrpv2,5,Gemcitabine,residualized,497,22,0.28951998960651826,0.12782367835504774,-0.05414143022225546
ctrpv2,5,Gemcitabine,irm,497,22,0.23042620550623277,0.03392296498160205,0.03392296498160205
ctrpv2,5,HBX-41108,baseline,543,22,0.28205077826189684,-0.3649620117336111,-0.3649620117336111
ctrpv2,5,HBX-41108,marginal,543,22,0.2940875206129069,0.13955459685866917,0.13955459685866917
ctrpv2,5,HBX-41108,residualized,543,22,0.3383673667584514,0.2042099257117203,0.05529552585794204
ctrpv2,5,HBX-41108,irm,543,22,0.2894648427704163,0.14930024260471036,0.14930024260471036
ctrpv2,5,HC-067047,baseline,369,22,0.3106835383150712,-0.4907738757607999,-0.4907738757607999
ctrpv2,5,HC-067047,marginal,369,22,0.17386731498388225,0.007342784186790618,0.007342784186790618
ctrpv2,5,HC-067047,residualized,369,22,0.36094511035262816,0.19761243842439036,-0.11374891014792056
ctrpv2,5,HC-067047,irm,369,22,0.22017411185878474,0.08182167628770629,0.08182167628770629
ctrpv2,5,HLI_373,baseline,579,22,0.3678853891515801,-0.37580949860122803,-0.37580949860122803
ctrpv2,5,HLI_373,marginal,579,22,0.3770056615011249,0.16320986609992477,0.16320986609992477
ctrpv2,5,HLI_373,residualized,579,22,0.43264692291447227,0.24908073074513926,0.06685874877834438
ctrpv2,5,HLI_373,irm,579,22,0.2925175570490094,0.10657524001978419,0.10657524001978419
ctrpv2,5,HMS3654N14,baseline,521,23,0.27189934918867853,-0.3999416850805641,-0.3999416850805641
ctrpv2,5,HMS3654N14,marginal,521,23,0.30015216801289674,0.095568768397691,0.095568768397691
ctrpv2,5,HMS3654N14,residualized,521,23,0.2840584488489551,0.1290340871696463,0.0017244685292233232
ctrpv2,5,HMS3654N14,irm,521,23,0.13878814424531816,-0.021783794832106476,-0.021783794832106476
ctrpv2,5,I-BET-151,baseline,555,23,0.477019899125914,-0.36665069934807787,-0.36665069934807787
ctrpv2,5,I-BET-151,marginal,555,23,0.5274063861622584,0.1433440865247968,0.1433440865247968
ctrpv2,5,I-BET-151,residualized,555,23,0.5064284469907872,0.17085459870727712,-0.022893150653884073
ctrpv2,5,I-BET-151,irm,555,23,0.47540435822866994,0.07927459968055581,0.07927459968055581
ctrpv2,5,I-BET-762,baseline,273,21,0.48139310511954453,-0.49692998044986736,-0.49692998044986736
ctrpv2,5,I-BET-762,marginal,273,21,0.43353889851978955,0.05359498333670913,0.05359498333670913
ctrpv2,5,I-BET-762,residualized,273,21,0.4363942946442434,0.0617237629399553,-0.1648303177515264
ctrpv2,5,I-BET-762,irm,273,21,0.3917925973811552,-0.012115502718879201,-0.012115502718879201
ctrpv2,5,IC-87114,baseline,121,22,0.18456802414138723,-0.4654761619858455,-0.4654761619858455
ctrpv2,5,IC-87114,marginal,121,22,0.022576988693310707,-0.03740501971534307,-0.03740501971534307
ctrpv2,5,IC-87114,residualized,121,22,0.14304891424645585,-0.12506210882541344,-0.424630698704788
ctrpv2,5,IC-87114,irm,121,22,0.08096386549467388,0.07632012038857962,0.07632012038857962
ctrpv2,5,ICG-001,baseline,594,23,0.30277758098280194,-0.3714786182111099,-0.3714786182111099
ctrpv2,5,ICG-001,marginal,594,23,0.39558463933781524,0.2540694708913829,0.2540694708913829
ctrpv2,5,ICG-001,residualized,594,23,0.35132737001614966,0.22145695649418962,0.12727450455297984
ctrpv2,5,ICG-001,irm,594,23,0.3034360192792805,0.14642912784489207,0.14642912784489207
ctrpv2,5,IPR-456,baseline,168,22,-0.07380997975638262,-0.6045468951916072,-0.6045468951916072
ctrpv2,5,IPR-456,marginal,168,22,-0.011278700002839006,-0.021365234225117737,-0.021365234225117737
ctrpv2,5,IPR-456,residualized,168,22,0.01450966803869794,0.1539800901365782,-0.2273489842797712
ctrpv2,5,IPR-456,irm,168,22,-0.04561760006811957,-0.05513357524100202,-0.05513357524100202
ctrpv2,5,ISOX-bortezomib_(250-1_mol-mol),baseline,741,23,0.4446671483276651,-0.33175302576756843,-0.33175302576756843
ctrpv2,5,ISOX-bortezomib_(250-1_mol-mol),marginal,741,23,0.4276473859939328,0.12078163278824364,0.12078163278824364
ctrpv2,5,ISOX-bortezomib_(250-1_mol-mol),residualized,741,23,0.46561633716841333,0.1937062918567828,0.10634146697187412
ctrpv2,5,ISOX-bortezomib_(250-1_mol-mol),irm,741,23,0.31068345039336054,0.10836837971568264,0.10836837971568264
ctrpv2,5,IU1,baseline,490,22,0.44629764802928207,-0.3612422912773406,-0.3612422912773406
ctrpv2,5,IU1,marginal,490,22,0.24650568064059197,0.09642364322344377,0.09642364322344377
ctrpv2,5,IU1,residualized,490,22,0.48252701369352213,0.24299556238971412,0.14555516885392691
ctrpv2,5,IU1,irm,490,22,0.13804673325123065,0.032371282828073784,0.032371282828073784
ctrpv2,5,Ibrutinib,baseline,521,23,0.31185614289352537,-0.36436306986234424,-0.36436306986234424
ctrpv2,5,Ibrutinib,marginal,521,23,0.2818242889291103,0.10424770492449648,0.10424770492449648
ctrpv2,5,Ibrutinib,residualized,521,23,0.34509745674274606,0.18109352817695573,0.06302173524016236
ctrpv2,5,Ibrutinib,irm,521,23,0.2710307545460041,0.13866924268475625,0.13866924268475625
ctrpv2,5,Idelalisib,baseline,570,23,0.35836399292971954,-0.3797135154340363,-0.3797135154340363
ctrpv2,5,Idelalisib,marginal,570,23,0.2858649757702727,0.0770556515352201,0.0770556515352201
ctrpv2,5,Idelalisib,residualized,570,23,0.3737708848557738,0.1064572726509198,-0.09945109288506063
ctrpv2,5,Idelalisib,irm,570,23,0.3210634098827247,0.11933350958571362,0.11933350958571362
ctrpv2,5,Imatinib,baseline,511,23,0.43571332371313104,-0.26820374745169623,-0.26820374745169623
ctrpv2,5,Imatinib,marginal,511,23,0.39329457404672646,0.16993091035258293,0.16993091035258293
ctrpv2,5,Imatinib,residualized,511,23,0.4701560161064817,0.23177368776218912,0.17609559178892342
ctrpv2,5,Imatinib,irm,511,23,0.3003993438219867,0.08015263690090432,0.08015263690090432
ctrpv2,5,JQ-1-MK-0752_(1-1_mol-mol),baseline,458,22,0.31442200498135525,-0.418726608169924,-0.418726608169924
ctrpv2,5,JQ-1-MK-0752_(1-1_mol-mol),marginal,458,22,0.28656270204441103,0.015165254717825814,0.015165254717825814
ctrpv2,5,JQ-1-MK-0752_(1-1_mol-mol),residualized,458,22,0.31934660825712435,0.09557428418485521,-0.12500034636896365
ctrpv2,5,JQ-1-MK-0752_(1-1_mol-mol),irm,458,22,0.24946253169461208,0.017087181819961793,0.017087181819961793
ctrpv2,5,JQ-1-UNC0638_(2-1_mol-mol),baseline,536,23,0.49661927816303464,-0.38755533267596964,-0.38755533267596964
ctrpv2,5,JQ-1-UNC0638_(2-1_mol-mol),marginal,536,23,0.5217864868430293,0.18967979126904774,0.18967979126904774
ctrpv2,5,JQ-1-UNC0638_(2-1_mol-mol),residualized,536,23,0.5285064646111656,0.219436921432517,0.07475878544405144
ctrpv2,5,JQ-1-UNC0638_(2-1_mol-mol),irm,536,23,0.5075802355302252,0.21092027539693944,0.21092027539693944
ctrpv2,5,JQ-1-carboplatin_(1-1_mol-mol),baseline,512,22,0.4573259228752182,-0.3642900060263497,-0.3642900060263497
ctrpv2,5,JQ-1-carboplatin_(1-1_mol-mol),marginal,512,22,0.5115906172795947,0.14580197281194232,0.14580197281194232
ctrpv2,5,JQ-1-carboplatin_(1-1_mol-mol),residualized,512,22,0.464540591267942,0.1477811870461775,0.0032900967286047782
ctrpv2,5,JQ-1-carboplatin_(1-1_mol-mol),irm,512,22,0.47528234123271607,0.12313550301517882,0.12313550301517882
ctrpv2,5,JQ-1-navitoclax_(2-1_mol-mol),baseline,602,22,0.38385470038997704,-0.362707065367714,-0.362707065367714
ctrpv2,5,JQ-1-navitoclax_(2-1_mol-mol),marginal,602,22,0.41349225727370736,0.10565339753541071,0.10565339753541071
ctrpv2,5,JQ-1-navitoclax_(2-1_mol-mol),residualized,602,22,0.4166382239987118,0.18271058094389594,-0.002388696152997907
ctrpv2,5,JQ-1-navitoclax_(2-1_mol-mol),irm,602,22,0.2564186782456652,0.0553216341276836,0.0553216341276836
ctrpv2,5,JQ-1-vorinostat_(2-1_mol-mol),baseline,761,23,0.5431637799432336,-0.3043249915369004,-0.3043249915369004
ctrpv2,5,JQ-1-vorinostat_(2-1_mol-mol),marginal,761,23,0.5319654289489807,0.13536566100854536,0.13536566100854536
ctrpv2,5,JQ-1-vorinostat_(2-1_mol-mol),residualized,761,23,0.5532063216224126,0.18980670078142028,0.116681808110879
ctrpv2,5,JQ-1-vorinostat_(2-1_mol-mol),irm,761,23,0.4522902661013016,0.15279276682773676,0.15279276682773676
ctrpv2,5,JQ-1,baseline,626,22,0.529295653304132,-0.3333133199646927,-0.3333133199646927
ctrpv2,5,JQ-1,marginal,626,22,0.5622625273379526,0.18596873574327355,0.18596873574327355
ctrpv2,5,JQ-1,residualized,626,22,0.5278427272680177,0.16419050023936185,0.0743920653984179
ctrpv2,5,JQ-1,irm,626,22,0.5368043686432088,0.19183876148889156,0.19183876148889156
ctrpv2,5,JQ12,baseline,438,22,0.5649478388921105,-0.308136334972291,-0.308136334972291
ctrpv2,5,JQ12,marginal,438,22,0.5715090566785921,0.18597125323297234,0.18597125323297234
ctrpv2,5,JQ12,residualized,438,22,0.6041922810630711,0.262749498265923,0.13907604695004333
ctrpv2,5,JQ12,irm,438,22,0.5624047875066753,0.1599913071314583,0.1599913071314583
